Trabzon Üniversitesi, Devlet, TRABZON, İlahiyat, 4, Türkçe, 267.37421, 244799, 153, SÖZ,  #
Nevşehir Hacı Bektaş Veli Üniversitesi, Devlet, NEVŞEHİR, İlahiyat, 4, Türkçe, 266.94409, 246998, 99, SÖZ,  #
Düzce Üniversitesi, Devlet, DÜZCE, İlahiyat, 4, Türkçe, 266.55938, 249035, 108, SÖZ,  #
Süleyman Demirel Üniversitesi, Devlet, ISPARTA, İlahiyat, 4, Türkçe, 265.75505, 253332, 180, SÖZ,  #
Ondokuz Mayıs Üniversitesi, Devlet, SAMSUN, İlahiyat(İ.Ö), 4, Türkçe, 264.59659, 259599, 125, SÖZ,  #
Atatürk Üniversitesi, Devlet, ERZURUM, İlahiyat, 4, Türkçe, 262.71715, 270026, 35, SÖZ,  #
Manisa Celâl Bayar Üniversitesi, Devlet, MANİSA, İlahiyat, 4, Türkçe, 260.73436, 281302, 80, SÖZ,  #
Siirt Üniversitesi, Devlet, SİİRT, İlahiyat, 4, Türkçe, 260.34632, 283542, 108, SÖZ,  #
Amasya Üniversitesi, Devlet, AMASYA, İlahiyat, 4, Türkçe, 259.94423, 285953, 99, SÖZ,  #
Atatürk Üniversitesi, Devlet, ERZURUM, İlahiyat(İ.Ö), 4, Türkçe, 258.8796, 292226, 105, SÖZ,  #
Tekirdağ Namık Kemal Üniversitesi, Devlet, TEKİRDAĞ, İlahiyat, 4, Türkçe, 258.29703, 295781, 108, SÖZ,  #
Harran Üniversitesi, Devlet, ŞANLIURFA, İlahiyat(İ.Ö), 4, Türkçe, 256.53657, 306752, 90, SÖZ,  #
Çukurova Üniversitesi, Devlet, ADANA, İlahiyat(İ.Ö), 4, Türkçe, 256.03083, 309837, 125, SÖZ,  #
Recep Tayyip Erdoğan Üniversitesi, Devlet, RİZE, İlahiyat, 4, Türkçe, 255.51102, 313112, 160, SÖZ,  #
İnönü Üniversitesi, Devlet, MALATYA, İlahiyat(İ.Ö), 4, Türkçe, 254.30587, 320747, 117, SÖZ,  #
Sinop Üniversitesi, Devlet, SİNOP, İlahiyat, 4, Türkçe, 254.06923, 322350, 90, SÖZ,  #
Sakarya Üniversitesi, Devlet, SAKARYA, İlahiyat(İ.Ö), 4, Türkçe, 254.01078, 322707, 135, SÖZ,  #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, İlahiyat(İ.Ö), 4, Türkçe, 253.49258, 326014, 125, SÖZ,  #
Burdur Mehmet Akif Ersoy Üniversitesi, Devlet, BURDUR, İlahiyat, 4, Türkçe, 252.94111, 329590, 107, SÖZ,  #
Erzincan Binali Yıldırım Üniversitesi, Devlet, ERZİNCAN, İlahiyat, 4, Türkçe, 252.14803, 334839, 135, SÖZ,  #
Osmaniye Korkut Ata Üniversitesi, Devlet, OSMANİYE, İlahiyat (İ.Ö), 4, Türkçe, 250.35829, 346866, 60, SÖZ,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, İlahiyat, 4, Türkçe, 249.93779, 349678, 35, SÖZ,  #
Eskişehir Osmangazi Üniversitesi, Devlet, ESKİŞEHİR, İlahiyat(İ.Ö), 4, Türkçe, 247.23026, 368621, 108, SÖZ,  #
Erciyes Üniversitesi, Devlet, KAYSERİ, İlahiyat(İ.Ö), 4, Türkçe, 247.1856, 368862, 125, SÖZ,  #
Kastamonu Üniversitesi, Devlet, KASTAMONU, İlahiyat, 4, Türkçe, 246.13964, 376338, 108, SÖZ,  #
Kahramanmaraş Sütçü İmam Üniversitesi, Devlet, K.Maraş, İlahiyat(İ.Ö), 4, Türkçe, 245.94984, 377624, 108, SÖZ,  #
Hitit Üniversitesi, Devlet, ÇORUM, İlahiyat, 4, Türkçe, 245.09005, 383782, 117, SÖZ,  #
Trabzon Üniversitesi, Devlet, TRABZON, İlahiyat(İ.Ö), 4, Türkçe, 241.95695, 406982, 60, SÖZ,  #
Yozgat Bozok Üniversitesi, Devlet, YOZGAT, İlahiyat, 4, Türkçe, 234.61176, 464384, 117, SÖZ,  #
Artvin Çoruh Üniversitesi, Devlet, ARTVİN, İlahiyat, 4, Türkçe, 233.9098, 469782, 90, SÖZ,  #
Iğdır Üniversitesi, Devlet, IĞDIR, İlahiyat, 4, Türkçe, 229.22773, 503729, 125, SÖZ,  #
Dicle Üniversitesi, Devlet, DİYARBAKIR, İlahiyat(İ.Ö), 4, Türkçe, 225.6359, 524850, 160, SÖZ,  #
Kafkas Üniversitesi, Devlet, KARS, İlahiyat, 4, Türkçe, 224.55209, 530348, 180, SÖZ,  #
Hakkari Üniversitesi, Devlet, HAKKARİ, İlahiyat, 4, Türkçe, 218.92497, 549393, 135, SÖZ,  #
Fırat Üniversites, Devlet, ELAZIĞ, İlahiyat(İ.Ö), 4, Türkçe, 217.23563, 552390, 99, SÖZ,  #
Trakya Üniversitesi, Devlet, Edirne, İlahiyat, 4, Türkçe, 215.61673, 554388, 99, SÖZ,  #
Kütahya Dumlupınar Üniversitesi, Devlet, KÜTAHYA, İlahiyat, 4, Türkçe, 210.16443, 558524, 234, SÖZ,  #
Pamukkale Üniversitesi, Devlet, DENİZLİ, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 90, SÖZ,  #
Çanakkale Onsekiz Mart Üniversitesi, Devlet, ÇANAKKALE, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 125, SÖZ,  #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, İlahiyat, 4, Türkçe, 0, 0, 117, SÖZ,  #
Sivas Cumhuriyet Üniversitesi, Devlet, SİVAS, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 125, SÖZ,  #
Süleyman Demirel Üniversitesi, Devlet, ISPARTA, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 153, SÖZ,  #
Kırklareli Üniversitesi, Devlet, , İlahiyat, 4, Türkçe, 0, 0, 90, SÖZ,  #
Düzce Üniversitesi, Devlet, DÜZCE, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 70, SÖZ,  #
Recep Tayyip Erdoğan Üniversitesi, Devlet, RİZE, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 125, SÖZ,  #
Gümüşhane Üniversitesi, Devlet, GÜMÜŞHANE, İlahiyat, 4, Türkçe, 0, 0, 125, SÖZ,  #
Kütahya Dumlupınar Üniversitesi, Devlet, KÜTAHYA, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 90, SÖZ,  #
Amasya Üniversitesi, Devlet, AMASYA, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 99, SÖZ,  #
Tekirdağ Namık Kemal Üniversitesi, Devlet, TEKİRDAĞ, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 70, SÖZ,  #
Sinop Üniversitesi, Devlet, SİNOP, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 70, SÖZ,  #
Bayburt Üniversitesi, Devlet, BAYBURT, İlahiyat, 4, Türkçe, 0, 0, 153, SÖZ,  #
Ardahan Üniversitesi, Devlet, ARDAHAN, İlahiyat, 4, Türkçe, 0, 0, 80, SÖZ,  #
Hitit Üniversitesi, Devlet, ÇORUM, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 70, SÖZ,  #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Kastamonu Üniversitesi, Devlet, KASTAMONU, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Yozgat Bozok Üniversitesi, Devlet, YOZGAT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Siirt Üniversitesi, Devlet, SİİRT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 99, SÖZ,  #
Kırklareli Üniversitesi, Devlet, , İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 90, SÖZ,  #
Şırnak Üniversitesi, Devlet, ŞIRNAK, İlahiyat, 4, Türkçe, 0, 0, 135, SÖZ,  #
Gümüşhane Üniversitesi, Devlet, GÜMÜŞHANE, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Bayburt Üniversitesi, Devlet, BAYBURT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 99, SÖZ,  #
Kafkas Üniversitesi, Devlet, KARS, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 70, SÖZ,  #
Iğdır Üniversitesi, Devlet, IĞDIR, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 108, SÖZ,  #
Yakın Doğu Üniversitesi, KIBRIS-LEFKOŞA, , İlahiyat, 4, Türkçe, 0, 0, 90, SÖZ, %100 Burslu #
Hoca Ahmet Yesevi Uluslararası Türk-Kazak Üniversitesi, YABANCI, TÜRKİSTAN, İlahiyat, 4, Türkçe, 0, 0, 10, SÖZ,  #
Ankara Sosyal Bilimler Üniversitesi, Devlet, Lefkoşa, İlahiyat, 4, Türkçe, 0, 0, 60, SÖZ, %100 Burslu #
Marmara Üniversitesi, Devlet, İSTANBUL, İlahiyat(MTOK), 4, Türkçe, 398.0118, 3664, 5, SÖZ,  #
Marmara Üniversitesi, Devlet, İSTANBUL, İlahiyat(MTOK), 4, Türkçe, 349.31507, 25975, 25, SÖZ,  #
İstanbul Üniversitesi, Devlet, İSTANBUL, İlahiyat(MTOK), 4, Türkçe, 341.31676, 34033, 5, SÖZ,  #
Marmara Üniversitesi, Devlet, İSTANBUL, İlahiyat(İ.Ö), 4, Türkçe, 335.11691, 41600, 10, SÖZ,  #
İstanbul Üniversitesi, Devlet, İSTANBUL, İlahiyat(MTOK), 4, Türkçe, 328.38084, 51266, 20, SÖZ,  #
İstanbul Üniversitesi, Devlet, İSTANBUL, İlahiyat(İ.Ö), 4, Türkçe, 308.46045, 90976, 10, SÖZ,  #
Bursa Uludağ Üniversitesi, Devlet, BURSA, İlahiyat(MTOK), 4, Türkçe, 300.88903, 111254, 20, SÖZ,  #
Necmettin Erbakan Üniversitesi, Devlet, KONYA, İlahiyat(MTOK), 4, Türkçe, 285.63108, 162190, 5, SÖZ,  #
Osmaniye Korkut Ata Üniversitesi, Devlet, OSMANİYE, İlahiyat(MTOK), 4, Türkçe, 272.50256, 218974, 10, SÖZ,  #
Bursa Uludağ Üniversitesi, Devlet, BURSA, İlahiyat(İ.Ö), 4, Türkçe, 269.74364, 232679, 15, SÖZ,  #
Gaziantep Üniversitesi, Devlet, GAZİANTEP, İlahiyat(MTOK), 4, Türkçe, 268.61681, 238422, 5, SÖZ,  #
Ankara Üniversitesi, Devlet, ANKARA, İlahiyat(MTOK), 4, Türkçe, 268.55408, 238795, 22, SÖZ,  #
Necmettin Erbakan Üniversitesi, Devlet, KONYA, İlahiyat(MTOK), 4, Türkçe, 267.10203, 246180, 20, SÖZ,  #
Gaziantep Üniversitesi, Devlet, GAZİANTEP, İlahiyat(İ.Ö), 4, Türkçe, 261.44205, 277260, 10, SÖZ,  #
Sakarya Üniversitesi, Devlet, SAKARYA, İlahiyat(MTOK), 4, Türkçe, 260.51514, 282533, 20, SÖZ,  #
Manisa Celâl Bayar Üniversitesi, Devlet, MANİSA, İlahiyat(MTOK), 4, Türkçe, 259.86597, 286359, 10, SÖZ,  #
Tekirdağ Namık Kemal Üniversitesi, Devlet, TEKİRDAĞ, İlahiyat(MTOK), 4, Türkçe, 254.91809, 316843, 12, SÖZ,  #
Ondokuz Mayıs Üniversitesi, Devlet, SAMSUN, İlahiyat(MTOK), 4, Türkçe, 254.73234, 318087, 20, SÖZ,  #
Harran Üniversitesi, Devlet, ŞANLIURFA, İlahiyat(İ.Ö), 4, Türkçe, 250.53803, 345670, 10, SÖZ,  #
Siirt Üniversitesi, Devlet, SİİRT, İlahiyat(MTOK), 4, Türkçe, 249.01364, 356041, 12, SÖZ,  #
Burdur Mehmet Akif Ersoy Üniversitesi, Devlet, BURDUR, İlahiyat(MTOK), 4, Türkçe, 248.91875, 356683, 13, SÖZ,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, İlahiyat(MTOK), 4, Türkçe, 246.74701, 371992, 5, SÖZ,  #
Sivas Cumhuriyet Üniversitesi, Devlet, SİVAS, İlahiyat(MTOK), 4, Türkçe, 245.84404, 378494, 15, SÖZ,  #
Akdeniz Üniversitesi, Devlet, ANTALYA, İlahiyat(MTOK), 4, Türkçe, 245.03749, 384154, 15, SÖZ,  #
İnönü Üniversitesi, Devlet, MALATYA, İlahiyat(İ.Ö), 4, Türkçe, 243.74559, 393495, 13, SÖZ,  #
Erzincan Binali Yıldırım Üniversitesi, Devlet, ERZİNCAN, İlahiyat(MTOK), 4, Türkçe, 243.6693, 394148, 15, SÖZ,  #
Hatay Mustafa Kemal Üniversitesi, Devlet, HATAY, İlahiyat(MTOK), 4, Türkçe, 243.25295, 397214, 10, SÖZ,  #
Sakarya Üniversitesi, Devlet, SAKARYA, İlahiyat(İ.Ö), 4, Türkçe, 242.77958, 400734, 15, SÖZ,  #
Nevşehir Hacı Bektaş Veli Üniversitesi, Devlet, NEVŞEHİR, İlahiyat(MTOK), 4, Türkçe, 242.16448, 405421, 11, SÖZ,  #
Kastamonu Üniversitesi, Devlet, KASTAMONU, İlahiyat(MTOK), 4, Türkçe, 240.81939, 415603, 12, SÖZ,  #
Kocaeli Üniversitesi, Devlet, KOCAELİ, İlahiyat(MTOK), 4, Türkçe, 240.64544, 416928, 12, SÖZ,  #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, İlahiyat(MTOK), 4, Türkçe, 239.84273, 423133, 18, SÖZ,  #
Dicle Üniversitesi, Devlet, DİYARBAKIR, İlahiyat(MTOK), 4, Türkçe, 238.71763, 431872, 30, SÖZ,  #
Kahramanmaraş Sütçü İmam Üniversitesi, Devlet, K.Maraş, İlahiyat(İ.Ö), 4, Türkçe, 236.02716, 453252, 12, SÖZ,  #
Kütahya Dumlupınar Üniversitesi, Devlet, KÜTAHYA, İlahiyat(MTOK), 4, Türkçe, 235.76087, 455390, 26, SÖZ,  #
Harran Üniversitesi, Devlet, ŞANLIURFA, İlahiyat(MTOK), 4, Türkçe, 235.41198, 458080, 20, SÖZ,  #
Çanakkale Onsekiz Mart Üniversitesi, Devlet, ÇANAKKALE, İlahiyat(MTOK), 4, Türkçe, 235.1029, 460545, 20, SÖZ,  #
Pamukkale Üniversitesi, Devlet, DENİZLİ, İlahiyat(MTOK), 4, Türkçe, 234.67948, 463819, 12, SÖZ,  #
Çukurova Üniversitesi, Devlet, ADANA, İlahiyat(İ.Ö), 4, Türkçe, 233.77193, 470827, 15, SÖZ,  #
Hitit Üniversitesi, Devlet, ÇORUM, İlahiyat(MTOK), 4, Türkçe, 233.516, 472773, 13, SÖZ,  #
Osmaniye Korkut Ata Üniversitesi, Devlet, OSMANİYE, İlahiyat(İ.Ö), 4, Türkçe, 232.74617, 478628, 10, SÖZ,  #
Erciyes Üniversitesi, Devlet, KAYSERİ, İlahiyat(İ.Ö), 4, Türkçe, 232.23899, 482459, 15, SÖZ,  #
Amasya Üniversitesi, Devlet, AMASYA, İlahiyat(MTOK), 4, Türkçe, 232.11575, 483350, 11, SÖZ,  #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, İlahiyat(MTOK), 4, Türkçe, 231.93987, 484671, 13, SÖZ,  #
Van Yüzüncü Yıl Üniversitesi, Devlet, VAN, İlahiyat(MTOK), 4, Türkçe, 230.91521, 492168, 20, SÖZ,  #
Süleyman Demirel Üniversitesi, Devlet, ISPARTA, İlahiyat(İ.Ö), 4, Türkçe, 230.67503, 493839, 17, SÖZ,  #
Dokuz Eylül Üniversitesi, Devlet, İZMİR, İlahiyat(İ.Ö), 4, Türkçe, 230.14382, 497534, 15, SÖZ,  #
Çanakkale Onsekiz Mart Üniversitesi, Devlet, ÇANAKKALE, İlahiyat(İ.Ö), 4, Türkçe, 229.96563, 498728, 15, SÖZ,  #
Ordu Üniversitesii, Devlet, ORDU, İlahiyat(MTOK), 4, Türkçe, 229.19509, 503924, 10, SÖZ,  #
Sinop Üniversitesi, Devlet, SİNOP, İlahiyat(MTOK), 4, Türkçe, 229.12176, 504445, 10, SÖZ,  #
Atatürk Üniversitesi, Devlet, ERZURUM, İlahiyat(MTOK), 4, Türkçe, 228.7198, 507026, 20, SÖZ,  #
Kahramanmaraş Sütçü İmam Üniversitesi, Devlet, K.Maraş, İlahiyat(MTOK), 4, Türkçe, 228.69524, 507156, 15, SÖZ,  #
Recep Tayyip Erdoğan Üniversitesi, Devlet, RİZE, İlahiyat(MTOK), 4, Türkçe, 228.18075, 510481, 20, SÖZ,  #
Trabzon Üniversitesi, Devlet, TRABZON, İlahiyat(İ.Ö), 4, Türkçe, 227.90581, 512134, 10, SÖZ,  #
Fırat Üniversites, Devlet, ELAZIĞ, İlahiyat(MTOK), 4, Türkçe, 227.36212, 515378, 22, SÖZ,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, İlahiyat(MTOK), 4, Türkçe, 227.04865, 517246, 12, SÖZ,  #
Artvin Çoruh Üniversitesi, Devlet, ARTVİN, İlahiyat(MTOK), 4, Türkçe, 226.91149, 518034, 10, SÖZ,  #
Necmettin Erbakan Üniversitesi, Devlet, KONYA, İlahiyat(İ.Ö), 4, Türkçe, 226.80415, 518620, 15, SÖZ,  #
Atatürk Üniversitesi, Devlet, ERZURUM, İlahiyat(MTOK), 4, Türkçe, 225.45415, 525829, 5, SÖZ,  #
Eskişehir Osmangazi Üniversitesi, Devlet, ESKİŞEHİR, İlahiyat(MTOK), 4, Türkçe, 224.90643, 528599, 15, SÖZ,  #
Yozgat Bozok Üniversitesi, Devlet, YOZGAT, İlahiyat(MTOK), 4, Türkçe, 224.53233, 530456, 13, SÖZ,  #
İnönü Üniversitesi, Devlet, MALATYA, İlahiyat(MTOK), 4, Türkçe, 222.88402, 537579, 16, SÖZ,  #
Atatürk Üniversitesi, Devlet, ERZURUM, İlahiyat(İ.Ö), 4, Türkçe, 222.69211, 538342, 15, SÖZ,  #
Süleyman Demirel Üniversitesi, Devlet, ISPARTA, İlahiyat(MTOK), 4, Türkçe, 222.10748, 540432, 20, SÖZ,  #
Erciyes Üniversitesi, Devlet, KAYSERİ, İlahiyat(MTOK), 4, Türkçe, 221.98512, 540833, 20, SÖZ,  #
Düzce Üniversitesi, Devlet, DÜZCE, İlahiyat(MTOK), 4, Türkçe, 221.82554, 541364, 12, SÖZ,  #
Ondokuz Mayıs Üniversitesi, Devlet, SAMSUN, İlahiyat(İ.Ö), 4, Türkçe, 221.17673, 543521, 15, SÖZ,  #
Gaziantep Üniversitesi, Devlet, GAZİANTEP, İlahiyat(MTOK), 4, Türkçe, 220.04799, 546748, 12, SÖZ,  #
Balıkesir Üniversitesi, Devlet, BALIKESİR, İlahiyat(MTOK), 4, Türkçe, 219.88857, 547104, 12, SÖZ,  #
Bolu Abant İzzet Baysal Üniversitesi, Devlet, BOLU, İlahiyat(İ.Ö), 4, Türkçe, 219.77138, 547387, 10, SÖZ,  #
Kırklareli Üniversitesi, Devlet, , İlahiyat(MTOK), 4, Türkçe, 219.56484, 547921, 10, SÖZ,  #
Eskişehir Osmangazi Üniversitesi, Devlet, ESKİŞEHİR, İlahiyat(İ.Ö), 4, Türkçe, 219.24367, 548671, 12, SÖZ,  #
Trabzon Üniversitesi, Devlet, TRABZON, İlahiyat(MTOK), 4, Türkçe, 218.67579, 549874, 17, SÖZ,  #
Recep Tayyip Erdoğan Üniversitesi, Devlet, RİZE, İlahiyat(İ.Ö), 4, Türkçe, 216.71025, 553141, 15, SÖZ,  #
Düzce Üniversitesi, Devlet, DÜZCE, İlahiyat(İ.Ö), 4, Türkçe, 214.87543, 555094, 10, SÖZ,  #
Tekirdağ Namık Kemal Üniversitesi, Devlet, TEKİRDAĞ, İlahiyat(İ.Ö), 4, Türkçe, 209.13592, 559117, 10, SÖZ,  #
Dicle Üniversitesi, Devlet, DİYARBAKIR, İlahiyat(İ.Ö), 4, Türkçe, 207.02489, 560330, 20, SÖZ,  #
Çukurova Üniversitesi, Devlet, ADANA, İlahiyat(MTOK), 4, Türkçe, 203.04171, 562548, 15, SÖZ,  #
Amasya Üniversitesi, Devlet, AMASYA, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 11, SÖZ,  #
Ardahan Üniversitesi, Devlet, ARDAHAN, İlahiyat(MTOK), 4, Türkçe, 0, 0, 10, SÖZ,  #
Bayburt Üniversitesi, Devlet, BAYBURT, İlahiyat(MTOK), 4, Türkçe, 0, 0, 17, SÖZ,  #
Bayburt Üniversitesi, Devlet, BAYBURT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 11, SÖZ,  #
Yozgat Bozok Üniversitesi, Devlet, YOZGAT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Sivas Cumhuriyet Üniversitesi, Devlet, SİVAS, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 15, SÖZ,  #
Kütahya Dumlupınar Üniversitesi, Devlet, KÜTAHYA, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 10, SÖZ,  #
Fırat Üniversites, Devlet, ELAZIĞ, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 11, SÖZ,  #
Gümüşhane Üniversitesi, Devlet, GÜMÜŞHANE, İlahiyat(MTOK), 4, Türkçe, 0, 0, 15, SÖZ,  #
Gümüşhane Üniversitesi, Devlet, GÜMÜŞHANE, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Hakkari Üniversitesi, Devlet, HAKKARİ, İlahiyat(MTOK), 4, Türkçe, 0, 0, 15, SÖZ,  #
Hitit Üniversitesi, Devlet, ÇORUM, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 10, SÖZ,  #
Iğdır Üniversitesi, Devlet, IĞDIR, İlahiyat(MTOK), 4, Türkçe, 0, 0, 15, SÖZ,  #
Iğdır Üniversitesi, Devlet, IĞDIR, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Kafkas Üniversitesi, Devlet, KARS, İlahiyat(MTOK), 4, Türkçe, 0, 0, 20, SÖZ,  #
Kafkas Üniversitesi, Devlet, KARS, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 10, SÖZ,  #
Kastamonu Üniversitesi, Devlet, KASTAMONU, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Kırklareli Üniversitesi, Devlet, , İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 10, SÖZ,  #
Pamukkale Üniversitesi, Devlet, DENİZLİ, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Siirt Üniversitesi, Devlet, SİİRT, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 11, SÖZ,  #
Sinop Üniversitesi, Devlet, SİNOP, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 10, SÖZ,  #
Şırnak Üniversitesi, Devlet, ŞIRNAK, İlahiyat(MTOK), 4, Türkçe, 0, 0, 15, SÖZ,  #
Trakya Üniversitesi, Devlet, Edirne, İlahiyat(MTOK), 4, Türkçe, 0, 0, 11, SÖZ,  #
Zonguldak Bülent Ecevit Üniversitesi, Devlet, ZONGULDAK, İlahiyat(İ.Ö), 4, Türkçe, 0, 0, 12, SÖZ,  #
Hacettepe Üniversitesi, Devlet, ANKARA, İletişim Bilimleri, 4, Türkçe, 336.13635, 40246, 70, SÖZ,  #
Doğuş Üniversitesi, Vakıf, İSTANBUL, İletişim Bilimleri, 4, Türkçe, 306.31115, 96507, 5, SÖZ, %100 Burslu #
Çukurova Üniversitesi, Devlet, ADANA, İletişim Bilimleri, 4, Türkçe, 252.40887, 333084, 60, SÖZ,  #
Doğuş Üniversitesi, Vakıf, İSTANBUL, İletişim Bilimleri, 4, Türkçe, 0, 0, 30, SÖZ, %50 Burslu #
Galatasaray Üniversitesi, Devlet, İSTANBUL, İletişim, 4, Fransızca, 433.06333, 0, 30, SÖZ,  #
İstanbul Kültür Üniversitesi, Vakıf, İSTANBUL, İletişim Sanatları, 4, Türkçe, 305.98898, 97331, 5, SÖZ, %100 Burslu #
İstanbul Kültür Üniversitesi, Vakıf, İSTANBUL, İletişim Sanatları, 4, Türkçe, 275.7768, 203430, 2, SÖZ, %0 Burslu #
İstanbul Kültür Üniversitesi, Vakıf, İSTANBUL, İletişim Sanatları, 4, Türkçe, 0, 0, 25, SÖZ, %50 Burslu #
İstanbul Bilgi Üniversitesi, Vakıf, İSTANBUL, İletişim Tasarımı ve Yönetimi, 4, İngilizce, 399.15197, 3473, 8, SÖZ, %100 Burslu #
Anadolu Üniversitesi, Devlet, ESKİŞEHİR, İletişim Tasarımı ve Yönetimi, 4, Türkçe, 299.28883, 116022, 80, SÖZ,  #
İstanbul Bilgi Üniversitesi, Vakıf, İSTANBUL, İletişim Tasarımı ve Yönetimi, 4, İngilizce, 242.74125, 401014, 46, SÖZ, %50 Burslu #
Samsun Üniversitesi, Devlet, SAMSUN, İletişim Tasarımı ve Yönetimi, 4, Türkçe, 239.10852, 428874, 50, SÖZ,  #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, KIBRIS, , İletişim Tasarımı ve Yönetimi, 4, İngilizce, 0, 0, 11, SÖZ, %100 Burslu #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, KIBRIS, , İletişim Tasarımı ve Yönetimi, 4, Türkçe, 0, 0, 3, SÖZ, %0 Burslu #
Arkın Yaratıcı Sanatlar ve Tasarım Üniversitesi, KIBRIS, , İletişim Tasarımı ve Yönetimi, 4, İngilizce, 0, 0, 6, SÖZ, %50 Burslu #
KTO Karatay Üniversitesi, Vakıf, KONYA, İletişim ve Tasarım, 4, Türkçe, 314.75186, 76550, 8, SÖZ, %100 Burslu #
KTO Karatay Üniversitesi, Vakıf, KONYA, İletişim ve Tasarım, 4, Türkçe, 0, 0, 18, SÖZ, %50 Burslu #
KTO Karatay Üniversitesi, Vakıf, KONYA, İletişim ve Tasarım, 4, Türkçe, 0, 0, 9, SÖZ, %0 Burslu #
Özyeğin Üniversitesi, Vakıf, İSTANBUL, İletişim ve Tasarım, 4, İngilizce, 442.52335, 0, 5, SÖZ, %100 Burslu #
İhsan Doğramacı Bilkent Üniversitesi, Vakıf, ANKARA, İletişim ve Tasarım, 4, İngilizce, 435.35242, 0, 11, SÖZ, %100 Burslu #
Bahçeşehir Üniversitesi, Vakıf, İSTANBUL, İletişim ve Tasarım, 4, İngilizce, 431.49486, 0, 6, SÖZ, %100 Burslu #
Yıldız Teknik Üniversitesi, Devlet, İSTANBUL, İletişim ve Tasarım, 4, Türkçe, 368.59681, 12731, 60, SÖZ,  #
Başkent Üniversitesi, Vakıf, ANKARA, İletişim ve Tasarım, 4, Türkçe, 343.72542, 31373, 8, SÖZ, %100 Burslu #
İstanbul Kültür Üniversitesi, Vakıf, İSTANBUL, İletişim ve Tasarım, 4, Türkçe, 335.70954, 40814, 5, SÖZ, %100 Burslu #
Beykent Üniversitesi, Vakıf, İSTANBUL, İletişim ve Tasarım, 4, Türkçe, 321.27593, 63361, 9, SÖZ, %100 Burslu #
İhsan Doğramacı Bilkent Üniversitesi, Vakıf, ANKARA, İletişim ve Tasarım, 4, İngilizce, 315.32535, 75320, 55, SÖZ, %50 Burslu #
Nişantaşı Üniversitesi, Vakıf, İSTANBUL, İletişim ve Tasarım, 4, Türkçe, 306.96448, 94824, 10, SÖZ, %100 Burslu #
